delivery_date,trigger_fraction,shock,seed,total_distance_km,total_lateness_min,nr_distance,otd_num,otd_den,rsi,moved_stops,n_vehicles,n_unchanged,n_harm,runtime_ms,block_fully_unchanged,block_any_harm
INSTANCE_014,0.25,p95,101,381.9533,185.02854749999892,380.3718,58,65,0.7015484515484516,25,2,0,0,25019.730806350708,0,0
INSTANCE_014,0.25,p95,202,381.9533,185.02854749999892,380.3718,58,65,0.7229159729159729,21,2,0,0,26182.484865188595,0,0
INSTANCE_014,0.25,p95,303,381.95330000000007,188.8163466666664,380.3718,58,65,0.7333962333962334,24,2,0,0,7846.477746963501,0,0
INSTANCE_014,0.5,delay20,101,399.1491,76.47999999999888,380.3718,59,65,0.6063492063492063,19,2,0,0,7947.702169418335,0,0
INSTANCE_014,0.5,delay20,202,399.1441000000001,76.35999999999842,380.3718,59,65,0.6699579831932774,17,2,0,0,7893.241882324219,0,0
INSTANCE_014,0.5,delay20,303,398.662,74.99333333333209,380.3718,60,65,0.6706349206349207,19,2,0,0,2334.49649810791,0,0
INSTANCE_014,0.5,delay30,101,398.662,146.19833333333213,380.3718,56,65,0.680672268907563,17,2,0,0,8509.281396865845,0,0
INSTANCE_014,0.5,delay30,202,399.14420000000007,138.19666666666535,380.3718,57,65,0.611764705882353,20,2,0,0,8416.098594665527,0,0
INSTANCE_014,0.5,delay30,303,399.14420000000007,138.19666666666558,380.3718,57,65,0.6623015873015873,19,2,0,0,2606.861591339112,0,0
INSTANCE_014,0.5,p85,101,381.5572000000001,43.77356516666612,380.3718,61,65,0.6707282913165267,21,2,0,0,7644.8729038238525,0,0
INSTANCE_014,0.5,p85,202,381.8362000000001,43.77356516666612,380.3718,61,65,0.5964985994397759,20,2,0,0,8336.974143981934,0,0
INSTANCE_014,0.5,p85,303,381.5572000000001,43.77356516666612,380.3718,61,65,0.6739962651727358,19,2,0,0,2568.225145339966,0,0
INSTANCE_014,0.5,p95,101,398.67820000000006,100.44667916666516,380.3718,58,65,0.6177871148459384,18,2,0,0,7907.965183258057,0,0
INSTANCE_014,0.5,p95,202,381.8362000000001,93.63452749999784,380.3718,60,65,0.6927871148459384,18,2,0,0,9023.27013015747,0,0
INSTANCE_014,0.5,p95,303,381.8362000000001,93.63452749999726,380.3718,60,65,0.6259103641456583,20,2,0,0,2599.4861125946045,0,0
INSTANCE_014,0.75,delay20,101,380.6323000000001,92.8133333333318,380.3718,58,65,0.6041666666666666,11,2,0,0,1298.2726097106934,0,0
INSTANCE_014,0.75,delay20,202,380.6323000000001,92.8133333333318,380.3718,58,65,0.6041666666666666,11,2,0,0,1295.0477600097656,0,0
INSTANCE_014,0.75,delay20,303,380.6323000000001,92.8133333333318,380.3718,58,65,0.6041666666666666,11,2,0,0,418.9231395721436,0,0
INSTANCE_014,0.75,delay30,101,382.9115000000001,173.34833333333154,380.3718,56,65,0.6041666666666666,10,2,0,0,1385.5602741241455,0,0
INSTANCE_014,0.75,delay30,202,382.9115000000001,173.34833333333154,380.3718,56,65,0.6041666666666666,10,2,0,0,1372.713327407837,0,0
INSTANCE_014,0.75,delay30,303,382.9115000000001,173.34833333333154,380.3718,56,65,0.6041666666666666,10,2,0,0,422.6961135864258,0,0
INSTANCE_014,0.75,p85,101,380.5751,36.07626249999828,380.3718,61,65,0.5902777777777778,13,2,0,0,1340.7516479492188,0,0
INSTANCE_014,0.75,p85,202,380.5751,36.07626249999828,380.3718,61,65,0.5208333333333334,15,2,0,0,1355.4105758666992,0,0
INSTANCE_014,0.75,p85,303,380.5751,36.07626249999828,380.3718,61,65,0.5902777777777778,13,2,0,0,379.00471687316895,0,0
INSTANCE_014,0.75,p95,101,380.5751000000001,76.30706249999753,380.3718,61,65,0.6215277777777778,13,2,0,0,1263.458013534546,0,0
INSTANCE_014,0.75,p95,202,380.5751000000001,76.30706249999753,380.3718,61,65,0.6215277777777778,13,2,0,0,1274.5661735534668,0,0
INSTANCE_014,0.75,p95,303,380.5751000000001,76.30706249999798,380.3718,61,65,0.5520833333333334,15,2,0,0,448.6715793609619,0,0
INSTANCE_015,0.25,delay20,101,526.2305,4.696666666666829,482.4895,86,87,0.7104896471104911,29,4,1,0,19550.046920776367,0,0
INSTANCE_015,0.25,delay20,202,507.91,4.696666666666715,482.4895,86,87,0.7056732607403963,30,4,1,0,18861.73796653748,0,0
INSTANCE_015,0.25,delay20,303,526.2305,4.696666666666715,482.4895,86,87,0.6976664018703661,33,4,1,0,4660.894870758057,0,0
INSTANCE_015,0.25,delay30,101,532.7330999999999,18.22833333333336,482.4895,85,87,0.7175971673254282,39,4,1,0,20419.540643692017,0,0
INSTANCE_015,0.25,delay30,202,532.7330999999999,18.22833333333336,482.4895,85,87,0.7175971673254282,39,4,1,0,17683.622360229492,0,0
INSTANCE_015,0.25,delay30,303,512.581,41.08333333333327,482.4895,84,87,0.6357460474308301,34,4,1,0,4467.837810516357,0,0
INSTANCE_015,0.25,p85,101,482.3199,2.6535670000000664,482.4895,85,87,0.8876811594202898,17,4,3,0,19880.821704864506,0,0
INSTANCE_015,0.25,p85,202,482.3199,2.6535670000000664,482.4895,85,87,0.8876811594202898,17,4,3,0,18008.681535720825,0,0
INSTANCE_015,0.25,p85,303,482.3199,2.6535670000000664,482.4895,85,87,0.8985507246376812,18,4,3,0,4993.355274200439,0,0
INSTANCE_015,0.25,p95,101,526.2306,6.362347500000169,482.4895,86,87,0.7014139153685189,31,4,1,0,19599.730014801025,0,0
INSTANCE_015,0.25,p95,202,524.911,6.362347500000055,482.4895,86,87,0.7269183200289339,29,4,1,0,19870.65696716309,0,0
INSTANCE_015,0.25,p95,303,524.911,6.362347500000055,482.4895,86,87,0.7113954442119403,32,4,1,0,4664.273500442505,0,0
INSTANCE_015,0.5,delay20,101,483.6112,33.864999999999895,482.4895,84,87,0.9264204545454546,11,4,2,0,5832.491397857666,0,0
INSTANCE_015,0.5,delay20,202,483.6688,33.864999999999895,482.4895,84,87,0.9170454545454544,12,4,2,0,4957.723379135132,0,0
INSTANCE_015,0.5,delay20,303,483.6112,33.864999999999895,482.4895,84,87,0.8899621212121213,10,4,2,0,1465.481519699097,0,0
INSTANCE_015,0.5,delay30,101,500.2156,67.39666666666653,482.4895,83,87,0.8941964285714286,9,4,2,0,5173.336982727051,0,0
INSTANCE_015,0.5,delay30,202,500.3202,67.39666666666653,482.4895,83,87,0.8441964285714286,12,4,2,0,5201.045989990234,0,0
INSTANCE_015,0.5,delay30,303,500.2156,67.39666666666653,482.4895,83,87,0.8754464285714286,11,4,2,0,1384.4542503356934,0,0
INSTANCE_015,0.5,p85,101,482.2627,0.0,482.4895,87,87,0.9145833333333332,8,4,3,0,5313.008785247803,0,0
INSTANCE_015,0.5,p85,202,482.3203,0.0,482.4895,87,87,0.915625,10,4,3,0,5318.387508392334,0,0
INSTANCE_015,0.5,p85,303,482.2627,0.0,482.4895,87,87,0.9145833333333332,8,4,3,0,1366.2607669830322,0,0
INSTANCE_015,0.5,p95,101,482.9797,1.7627358333331813,482.4895,86,87,0.9510416666666668,9,4,3,0,5465.026378631592,0,0
INSTANCE_015,0.5,p95,202,482.9796,1.7627358333331813,482.4895,86,87,0.940625,6,4,3,0,5464.894533157349,0,0
INSTANCE_015,0.5,p95,303,482.9797,1.7627358333331813,482.4895,86,87,0.9395833333333332,9,4,3,0,1428.8182258605957,0,0
INSTANCE_015,0.75,delay20,101,482.4895,0.0,482.4895,87,87,1.0,0,4,4,0,907.2034358978271,1,0
INSTANCE_015,0.75,delay20,202,482.4895,0.0,482.4895,87,87,1.0,0,4,4,0,957.9923152923584,1,0
INSTANCE_015,0.75,delay20,303,482.4895,0.0,482.4895,87,87,1.0,0,4,4,0,246.59037590026853,1,0
INSTANCE_015,0.75,delay30,101,500.2155,0.0,482.4895,87,87,0.7574404761904762,8,4,2,0,908.8196754455566,0,0
INSTANCE_015,0.75,delay30,202,500.2155,0.0,482.4895,87,87,0.7574404761904762,8,4,2,0,1097.5298881530762,0,0
INSTANCE_015,0.75,delay30,303,500.2155,0.0,482.4895,87,87,0.7529761904761905,7,4,2,0,287.7068519592285,0,0
INSTANCE_015,0.75,p85,101,482.4895,0.0,482.4895,87,87,1.0,0,4,4,0,891.0400867462158,1,0
INSTANCE_015,0.75,p85,202,482.4895,0.0,482.4895,87,87,1.0,0,4,4,0,952.7685642242432,1,0
INSTANCE_015,0.75,p85,303,482.4895,0.0,482.4895,87,87,1.0,0,4,4,0,247.67613410949707,1,0
INSTANCE_015,0.75,p95,101,482.4895,0.0,482.4895,87,87,1.0,0,4,4,0,840.545654296875,1,0
INSTANCE_015,0.75,p95,202,482.4895,0.0,482.4895,87,87,1.0,0,4,4,0,933.0077171325684,1,0
INSTANCE_015,0.75,p95,303,482.4895,0.0,482.4895,87,87,1.0,0,4,4,0,274.39022064208984,1,0
INSTANCE_016,0.25,delay20,101,600.8394,19.269999999999868,594.174,81,84,0.7183336475615888,44,4,0,0,3118.964910507202,0,0
INSTANCE_016,0.25,delay20,202,608.2847999999999,19.269999999999868,594.174,81,84,0.6970918174962293,44,4,0,0,3260.8513832092285,0,0
INSTANCE_016,0.25,delay20,303,603.0167,22.3983333333332,594.174,81,84,0.7265240070387129,43,4,0,0,2991.4841651916504,0,0
INSTANCE_016,0.25,delay30,101,605.4495,54.79333333333295,594.174,78,84,0.6859398567119155,43,4,0,0,3293.1814193725586,0,0
INSTANCE_016,0.25,delay30,202,605.5272,54.901666666666415,594.174,78,84,0.7003597913524384,43,4,0,0,3322.190284729004,0,0
INSTANCE_016,0.25,delay30,303,605.4495,54.79333333333295,594.174,78,84,0.6941097913524384,43,4,0,0,2980.1127910614014,0,0
INSTANCE_016,0.25,p85,101,598.0761,8.031072666666432,594.174,82,84,0.697735985419809,45,4,0,0,2935.2540969848637,0,0
INSTANCE_016,0.25,p85,202,597.9984,7.905850166666596,594.174,82,84,0.7243385495223731,43,4,0,0,3465.3666019439697,0,0
INSTANCE_016,0.25,p85,303,597.7442,8.383622166666441,594.174,82,84,0.7271776018099547,41,4,0,0,3178.889513015747,0,0
INSTANCE_016,0.25,p95,101,605.4495999999999,49.7827266666668,594.174,81,84,0.7055476998491704,43,4,0,0,3210.302829742432,0,0
INSTANCE_016,0.25,p95,202,614.9696,47.22723250000002,594.174,81,84,0.691086915535445,38,4,0,0,3368.004083633423,0,0
INSTANCE_016,0.25,p95,303,605.1954,50.31737333333342,594.174,81,84,0.7010338109602816,41,4,0,0,3050.2164363861084,0,0
INSTANCE_016,0.5,delay20,101,587.9264999999999,41.23333333333335,594.174,77,84,0.6364583333333333,29,4,0,0,1133.5899829864502,0,0
INSTANCE_016,0.5,delay20,202,587.9264999999999,41.23333333333324,594.174,77,84,0.6004734848484848,29,4,0,0,1075.86407661438,0,0
INSTANCE_016,0.5,delay20,303,587.9264999999999,41.23333333333335,594.174,77,84,0.5985795454545455,28,4,0,0,1188.8749599456787,0,0
INSTANCE_016,0.5,delay30,101,598.5065999999999,93.1566666666663,594.174,75,84,0.6194128787878788,23,4,0,0,1175.592660903931,0,0
INSTANCE_016,0.5,delay30,202,598.5065999999999,93.1566666666664,594.174,75,84,0.5853219696969697,22,4,0,0,1163.2120609283447,0,0
INSTANCE_016,0.5,delay30,303,598.5065999999999,93.1566666666664,594.174,75,84,0.5853219696969697,22,4,0,0,1079.8132419586182,0,0
INSTANCE_016,0.5,p85,101,582.641,3.7879453333333686,594.174,82,84,0.6857007575757575,22,4,0,0,1102.70094871521,0,0
INSTANCE_016,0.5,p85,202,582.641,3.7879453333333686,594.174,82,84,0.6743371212121212,19,4,0,0,1127.6068687438965,0,0
INSTANCE_016,0.5,p85,303,582.641,3.7879453333333686,594.174,82,84,0.6516098484848485,21,4,0,0,1108.7243556976318,0,0
INSTANCE_016,0.5,p95,101,587.3289,28.536683333333485,594.174,80,84,0.6137310606060606,20,4,0,0,1207.1261405944824,0,0
INSTANCE_016,0.5,p95,202,587.3289,28.536683333333485,594.174,80,84,0.6364583333333333,18,4,0,0,1219.8944091796875,0,0
INSTANCE_016,0.5,p95,303,587.3289,28.536683333333485,594.174,80,84,0.6364583333333333,18,4,0,0,1278.1319618225098,0,0
INSTANCE_016,0.75,delay20,101,593.0405,26.649999999999864,594.174,81,84,0.5958333333333333,10,4,1,0,246.08850479125977,0,0
INSTANCE_016,0.75,delay20,202,593.0405,26.649999999999864,594.174,81,84,0.5958333333333333,10,4,1,0,258.4986686706543,0,0
INSTANCE_016,0.75,delay20,303,593.0405,26.649999999999864,594.174,81,84,0.5958333333333333,10,4,1,0,279.29067611694336,0,0
INSTANCE_016,0.75,delay30,101,593.0405,66.97666666666646,594.174,78,84,0.5958333333333333,10,4,1,0,261.6441249847412,0,0
INSTANCE_016,0.75,delay30,202,593.0405,66.97666666666646,594.174,78,84,0.5958333333333333,10,4,1,0,300.9490966796875,0,0
INSTANCE_016,0.75,delay30,303,593.0405,66.97666666666646,594.174,78,84,0.5958333333333333,10,4,1,0,269.61326599121094,0,0
INSTANCE_016,0.75,p85,101,588.3525999999999,3.566565333333415,594.174,83,84,0.6875,11,4,1,0,251.2524127960205,0,0
INSTANCE_016,0.75,p85,202,588.3525999999999,3.566565333333415,594.174,83,84,0.6875,11,4,1,0,273.899793624878,0,0
INSTANCE_016,0.75,p85,303,588.3525999999999,3.566565333333415,594.174,83,84,0.6875,11,4,1,0,256.3972473144531,0,0
INSTANCE_016,0.75,p95,101,593.0405,9.50354666666658,594.174,83,84,0.5958333333333333,10,4,1,0,259.46640968322754,0,0
INSTANCE_016,0.75,p95,202,593.0405,9.50354666666658,594.174,83,84,0.5958333333333333,10,4,1,0,280.5483341217041,0,0
INSTANCE_016,0.75,p95,303,593.0405,9.50354666666658,594.174,83,84,0.5958333333333333,10,4,1,0,261.80577278137207,0,0
INSTANCE_017,0.25,delay20,101,384.8739,9.478333333333351,343.766,72,74,0.69017094017094,31,3,1,0,17132.938385009766,0,0
INSTANCE_017,0.25,delay20,202,403.8406999999999,8.693333333333499,343.766,72,74,0.7898086213303604,31,3,1,0,16931.5927028656,0,0
INSTANCE_017,0.25,delay20,303,384.8739,9.478333333333351,343.766,72,74,0.69017094017094,31,3,1,0,4466.984748840332,0,0
INSTANCE_017,0.25,delay30,101,403.8406999999999,32.8450000000006,343.766,70,74,0.8175863991081384,31,3,1,0,17869.7988986969,0,0
INSTANCE_017,0.25,delay30,202,403.4718999999999,32.8450000000006,343.766,70,74,0.7544285043712962,39,3,0,0,17316.139936447144,0,0
INSTANCE_017,0.25,delay30,303,368.0833,35.0183333333332,343.766,72,74,0.7064752879970272,29,3,1,0,4412.806749343872,0,0
INSTANCE_017,0.25,p85,101,400.0917,3.9755333333333738,343.766,73,74,0.7650501672240803,31,3,1,0,17237.390279769897,0,0
INSTANCE_017,0.25,p85,202,403.8338999999999,2.727161333333356,343.766,73,74,0.7686733556298773,30,3,1,0,17109.70115661621,0,0
INSTANCE_017,0.25,p85,303,346.4300999999999,12.841695666666965,343.766,72,74,0.7779792290089773,18,3,0,0,4371.317386627197,0,0
INSTANCE_017,0.25,p95,101,368.0765,36.34291166666662,343.766,71,74,0.6648086213303604,28,3,1,0,18340.93689918518,0,0
INSTANCE_017,0.25,p95,202,368.07630000000006,36.34291166666662,343.766,71,74,0.5368846447221733,40,3,0,0,16377.556800842283,0,0
INSTANCE_017,0.25,p95,303,370.521,46.41867916666649,343.766,73,74,0.7465782628254024,22,3,0,0,4063.8818740844727,0,0
INSTANCE_017,0.5,delay20,101,369.4257,6.9849999999999,343.766,73,74,0.5354700854700855,25,3,0,0,4953.320503234863,0,0
INSTANCE_017,0.5,delay20,202,369.4258,6.9849999999999,343.766,73,74,0.6421296296296296,18,3,1,0,5163.090467453003,0,0
INSTANCE_017,0.5,delay20,303,352.03189999999995,9.1933333333335,343.766,72,74,0.7271367521367522,15,3,0,0,1373.976230621338,0,0
INSTANCE_017,0.5,delay30,101,379.64269999999993,26.23333333333335,343.766,72,74,0.8046296296296296,12,3,1,0,5618.973016738892,0,0
INSTANCE_017,0.5,delay30,202,379.64269999999993,26.23333333333335,343.766,72,74,0.8046296296296296,12,3,1,0,5027.259588241577,0,0
INSTANCE_017,0.5,delay30,303,379.6426,26.23333333333335,343.766,72,74,0.6678774928774929,18,3,0,0,1275.501012802124,0,0
INSTANCE_017,0.5,p85,101,348.0691999999999,4.903221000000031,343.766,73,74,0.9032407407407408,6,3,1,0,5010.56981086731,0,0
INSTANCE_017,0.5,p85,202,348.0691999999999,4.903221000000031,343.766,73,74,0.9032407407407408,6,3,1,0,5132.686138153076,0,0
INSTANCE_017,0.5,p85,303,348.0691999999999,4.903221000000031,343.766,73,74,0.9032407407407408,6,3,1,0,1383.0740451812744,0,0
INSTANCE_017,0.5,p95,101,368.5802,24.31890833333307,343.766,73,74,0.6553774928774928,23,3,0,0,5683.866739273071,0,0
INSTANCE_017,0.5,p95,202,348.0691999999999,31.29613833333235,343.766,71,74,0.9032407407407408,6,3,1,0,5317.782163619995,0,0
INSTANCE_017,0.5,p95,303,365.4629,17.073152499999992,343.766,73,74,0.5748219373219373,22,3,0,0,1546.7209815979004,0,0
INSTANCE_017,0.75,delay20,101,346.5343999999999,26.990000000000123,343.766,71,74,0.9404761904761904,3,3,2,0,865.4882907867432,0,0
INSTANCE_017,0.75,delay20,202,346.5343999999999,26.990000000000123,343.766,71,74,0.9404761904761904,3,3,2,0,1017.951250076294,0,0
INSTANCE_017,0.75,delay20,303,346.5343999999999,26.990000000000123,343.766,71,74,0.9404761904761904,3,3,2,0,207.53741264343265,0,0
INSTANCE_017,0.75,delay30,101,374.1451,56.96833333333325,343.766,71,74,0.8630952380952381,7,3,2,0,866.4238452911377,0,0
INSTANCE_017,0.75,delay30,202,374.1451,56.96833333333325,343.766,71,74,0.8630952380952381,7,3,2,0,960.730791091919,0,0
INSTANCE_017,0.75,delay30,303,374.1451,56.96833333333325,343.766,71,74,0.8630952380952381,7,3,2,0,255.75733184814453,0,0
INSTANCE_017,0.75,p85,101,346.5343999999999,0.4906186666665917,343.766,73,74,0.9404761904761904,3,3,2,0,872.5323677062988,0,0
INSTANCE_017,0.75,p85,202,346.5343999999999,0.4906186666665917,343.766,73,74,0.9404761904761904,3,3,2,0,905.8818817138672,0,0
INSTANCE_017,0.75,p85,303,346.53439999999995,0.4906186666665917,343.766,73,74,0.9166666666666666,2,3,2,0,228.9214134216309,0,0
INSTANCE_017,0.75,p95,101,346.5343999999999,3.4972766666666075,343.766,72,74,0.9404761904761904,3,3,2,0,905.5588245391846,0,0
INSTANCE_017,0.75,p95,202,346.5343999999999,3.4972766666666075,343.766,72,74,0.9404761904761904,3,3,2,0,993.7973022460938,0,0
INSTANCE_017,0.75,p95,303,346.5343999999999,3.4972766666666075,343.766,72,74,0.9404761904761904,3,3,2,0,223.66881370544436,0,0
INSTANCE_018,0.25,delay20,101,315.4015,21.825000000000045,284.4485,63,65,0.6786413043478261,40,2,0,0,25068.11237335205,0,0
INSTANCE_018,0.25,delay20,202,314.2601,21.5883333333336,284.4485,63,65,0.723641304347826,40,2,0,0,23240.358352661133,0,0
INSTANCE_018,0.25,delay20,303,313.7028,20.00666666666723,284.4485,62,65,0.7854891304347826,38,2,0,0,6519.948244094849,0,0
INSTANCE_018,0.25,delay30,101,314.2601,68.85166666666646,284.4485,59,65,0.723641304347826,40,2,0,0,23937.21032142639,0,0
INSTANCE_018,0.25,delay30,202,314.2601,68.85166666666646,284.4485,59,65,0.723641304347826,40,2,0,0,23864.77303504944,0,0
INSTANCE_018,0.25,delay30,303,314.2601,68.85166666666646,284.4485,59,65,0.723641304347826,40,2,0,0,6648.46396446228,0,0
INSTANCE_018,0.25,p85,101,319.35450000000003,18.953170499999715,284.4485,62,65,0.6454891304347826,30,2,0,0,23583.781957626343,0,0
INSTANCE_018,0.25,p85,202,323.1614,16.311938999999825,284.4485,62,65,0.6980434782608695,31,2,0,0,24502.00390815735,0,0
INSTANCE_018,0.25,p85,303,316.84850000000006,20.974287499999942,284.4485,62,65,0.7277355072463768,39,2,0,0,6435.658931732178,0,0
INSTANCE_018,0.25,p95,101,314.2601,85.55027749999977,284.4485,60,65,0.723641304347826,40,2,0,0,26826.010942459103,0,0
INSTANCE_018,0.25,p95,202,314.2601,85.55027749999977,284.4485,60,65,0.723641304347826,40,2,0,0,24627.668380737305,0,0
INSTANCE_018,0.25,p95,303,314.2601,85.55027749999954,284.4485,60,65,0.7571557971014493,38,2,0,0,7135.722875595093,0,0
INSTANCE_018,0.5,delay20,101,301.4267,50.8783333333331,284.4485,61,65,0.7597426470588236,22,2,0,0,6625.760078430176,0,0
INSTANCE_018,0.5,delay20,202,291.3265,54.94666666666615,284.4485,60,65,0.7097426470588235,21,2,0,0,6657.559156417847,0,0
INSTANCE_018,0.5,delay20,303,291.3265,54.94666666666615,284.4485,60,65,0.7097426470588235,21,2,0,0,1975.4526615142825,0,0
INSTANCE_018,0.5,delay30,101,300.89290000000005,115.78666666666618,284.4485,58,65,0.7764093137254902,19,2,0,0,7058.451175689697,0,0
INSTANCE_018,0.5,delay30,202,300.89290000000005,115.78666666666618,284.4485,58,65,0.7764093137254902,19,2,0,0,6927.934646606445,0,0
INSTANCE_018,0.5,delay30,303,303.8294,106.27666666666596,284.4485,58,65,0.6743259803921569,24,2,0,0,1952.0595073699951,0,0
INSTANCE_018,0.5,p85,101,291.3265,22.18753383333308,284.4485,64,65,0.7097426470588235,21,2,0,0,6843.859672546387,0,0
INSTANCE_018,0.5,p85,202,291.3265,22.18753383333308,284.4485,64,65,0.7097426470588235,21,2,0,0,6911.573648452759,0,0
INSTANCE_018,0.5,p85,303,291.3265,22.18753383333308,284.4485,64,65,0.7097426470588235,21,2,0,0,2127.81834602356,0,0
INSTANCE_018,0.5,p95,101,291.89520000000005,48.27161166666622,284.4485,61,65,0.7107843137254901,18,2,0,0,6470.554351806641,0,0
INSTANCE_018,0.5,p95,202,291.89520000000005,48.27161166666622,284.4485,61,65,0.7107843137254901,18,2,0,0,7013.374805450439,0,0
INSTANCE_018,0.5,p95,303,293.6784,51.19707749999964,284.4485,61,65,0.6774509803921569,18,2,0,0,2197.03221321106,0,0
INSTANCE_018,0.75,delay20,101,286.9363,54.79666666666651,284.4485,61,65,0.658234126984127,11,2,0,0,1126.5840530395508,0,0
INSTANCE_018,0.75,delay20,202,286.9363,54.79666666666651,284.4485,61,65,0.658234126984127,11,2,0,0,1154.7255516052246,0,0
INSTANCE_018,0.75,delay20,303,286.9363,54.79666666666651,284.4485,61,65,0.658234126984127,11,2,0,0,322.73697853088385,0,0
INSTANCE_018,0.75,delay30,101,286.9363,107.13999999999976,284.4485,58,65,0.658234126984127,11,2,0,0,1097.187042236328,0,0
INSTANCE_018,0.75,delay30,202,286.9363,107.13999999999976,284.4485,58,65,0.658234126984127,11,2,0,0,1183.2647323608398,0,0
INSTANCE_018,0.75,delay30,303,286.9363,107.13999999999976,284.4485,58,65,0.658234126984127,11,2,0,0,332.554578781128,0,0
INSTANCE_018,0.75,p85,101,282.0205,18.26343283333324,284.4485,63,65,0.8214285714285714,4,2,1,0,1064.4352436065674,0,0
INSTANCE_018,0.75,p85,202,284.4485,21.303449833333275,284.4485,63,65,1.0,0,2,2,0,1072.9634761810305,1,0
INSTANCE_018,0.75,p85,303,282.0205,18.26343283333324,284.4485,63,65,0.8214285714285714,4,2,1,0,341.71462059021,0,0
INSTANCE_018,0.75,p95,101,282.0205,31.308600833333458,284.4485,63,65,0.8214285714285714,4,2,1,0,1118.6320781707764,0,0
INSTANCE_018,0.75,p95,202,284.4485,34.97946999999988,284.4485,62,65,1.0,0,2,2,0,1144.5682048797607,1,0
INSTANCE_018,0.75,p95,303,282.0205,31.308600833333458,284.4485,63,65,0.8214285714285714,4,2,1,0,353.77025604248047,0,0
INSTANCE_019,0.25,delay20,101,442.8645,13.806666666666844,400.5469,52,54,0.6762216949716949,28,3,0,0,1327.3632526397705,0,0
INSTANCE_019,0.25,delay20,202,426.2591,22.570000000000164,400.5469,52,54,0.7842803030303029,20,3,1,0,1317.93212890625,0,0
INSTANCE_019,0.25,delay20,303,444.7369,13.806666666666844,400.5469,52,54,0.7178883616383617,28,3,0,0,1196.4218616485596,0,0
INSTANCE_019,0.25,delay30,101,443.8244,48.72666666666703,400.5469,49,54,0.6866383616383617,28,3,0,0,1337.4950885772705,0,0
INSTANCE_019,0.25,delay30,202,449.1188,47.58500000000004,400.5469,50,54,0.6683233433233434,29,3,0,0,1363.175630569458,0,0
INSTANCE_019,0.25,delay30,303,449.1188,47.58500000000004,400.5469,50,54,0.6683233433233434,29,3,0,0,1445.378065109253,0,0
INSTANCE_019,0.25,p85,101,419.902,7.978079500000263,400.5469,52,54,0.7826871657754011,26,3,1,0,1446.455478668213,0,0
INSTANCE_019,0.25,p85,202,437.8784,5.194324000000165,400.5469,52,54,0.7408050283050284,34,3,0,0,1402.771234512329,0,0
INSTANCE_019,0.25,p85,303,420.3605,7.978079500000263,400.5469,52,54,0.8176136363636365,26,3,1,0,1355.190992355347,0,0
INSTANCE_019,0.25,p95,101,429.5692,35.55609583333376,400.5469,50,54,0.81001559714795,15,3,1,0,1482.3615550994873,0,0
INSTANCE_019,0.25,p95,202,429.5692,35.55609583333376,400.5469,50,54,0.81001559714795,15,3,1,0,1514.13893699646,0,0
INSTANCE_019,0.25,p95,303,448.7378000000001,32.68614250000076,400.5469,50,54,0.8032754010695188,20,3,1,0,1328.6535739898682,0,0
INSTANCE_019,0.5,delay20,101,444.2519,52.99833333333379,400.5469,49,54,0.6587301587301587,12,3,1,0,456.573486328125,0,0
INSTANCE_019,0.5,delay20,202,443.4228,52.21333333333382,400.5469,49,54,0.6332671957671957,14,3,1,0,439.4962787628174,0,0
INSTANCE_019,0.5,delay20,303,443.4228,52.21333333333382,400.5469,49,54,0.6332671957671957,14,3,1,0,420.20535469055176,0,0
INSTANCE_019,0.5,delay30,101,448.7172,117.7800000000002,400.5469,47,54,0.6193783068783069,15,3,1,0,453.30071449279785,0,0
INSTANCE_019,0.5,delay30,202,448.7172,117.7800000000002,400.5469,47,54,0.6193783068783069,15,3,1,0,488.3313179016113,0,0
INSTANCE_019,0.5,delay30,303,448.7172,117.7800000000002,400.5469,47,54,0.6193783068783069,15,3,1,0,428.93147468566895,0,0
INSTANCE_019,0.5,p85,101,426.8174,15.892238166666855,400.5469,51,54,0.8253968253968255,6,3,2,0,447.7181434631348,0,0
INSTANCE_019,0.5,p85,202,426.8174,15.892238166666855,400.5469,51,54,0.8253968253968255,6,3,2,0,389.9149894714356,0,0
INSTANCE_019,0.5,p85,303,426.8174,15.892238166666855,400.5469,51,54,0.8253968253968255,6,3,2,0,403.6526679992676,0,0
INSTANCE_019,0.5,p95,101,426.8174,44.30083750000029,400.5469,50,54,0.8253968253968255,6,3,2,0,477.6947498321533,0,0
INSTANCE_019,0.5,p95,202,426.8174,44.30083750000029,400.5469,50,54,0.8253968253968255,6,3,2,0,416.9919490814209,0,0
INSTANCE_019,0.5,p95,303,426.8174,44.30083750000029,400.5469,50,54,0.8253968253968255,6,3,2,0,418.7076091766357,0,0
INSTANCE_019,0.75,delay20,101,400.5469,50.31333333333373,400.5469,50,54,1.0,0,3,3,0,136.60860061645508,1,0
INSTANCE_019,0.75,delay20,202,400.5469,50.31333333333373,400.5469,50,54,1.0,0,3,3,0,145.34902572631836,1,0
INSTANCE_019,0.75,delay20,303,400.5469,50.31333333333373,400.5469,50,54,1.0,0,3,3,0,126.80292129516602,1,0
INSTANCE_019,0.75,delay30,101,400.5469,87.32333333333384,400.5469,48,54,1.0,0,3,3,0,146.53825759887695,1,0
INSTANCE_019,0.75,delay30,202,400.5469,87.32333333333384,400.5469,48,54,1.0,0,3,3,0,148.42510223388672,1,0
