date,trigger,shock,vid,nr_lat,liu_lat,nr_dist,liu_dist,rsi,moved,changed,evals,runtime_ms,otd_num,otd_den,harm
INSTANCE_020,0.75,p85,V2,0.0,0.0,169.02689999999996,169.02689999999996,1.0,0,False,401,329.9024105072021,26,26,False
INSTANCE_020,0.75,p85,V3,0.0,0.0,153.86210000000003,145.93859999999998,0.5,5,True,401,254.7423839569092,21,21,False
INSTANCE_020,0.75,p95,V1,6.767746666666881,0.0,153.0333,155.31019999999998,0.525,2,True,401,170.55964469909668,17,17,False
INSTANCE_020,0.75,p95,V2,0.0,0.0,169.02689999999996,169.02689999999996,1.0,0,False,401,357.0594787597656,26,26,False
INSTANCE_020,0.75,p95,V3,0.0,0.0,153.86210000000003,145.93859999999998,0.5,5,True,401,311.5520477294922,21,21,False
INSTANCE_020,0.75,delay20,V1,23.30666666666707,9.561666666666838,153.0333,155.31019999999998,0.525,2,True,401,166.2497520446777,16,17,False
INSTANCE_020,0.75,delay20,V2,0.0,0.0,169.02689999999996,169.02689999999996,1.0,0,False,401,335.8464241027832,26,26,False
INSTANCE_020,0.75,delay20,V3,0.0,0.0,153.86210000000003,145.93859999999998,0.5,5,True,401,284.6662998199463,21,21,False
INSTANCE_020,0.75,delay30,V1,43.30666666666707,19.56166666666684,153.0333,155.31019999999998,0.525,2,True,401,159.7907543182373,16,17,False
INSTANCE_020,0.75,delay30,V2,0.0,0.0,169.02689999999996,169.02689999999996,1.0,0,False,401,291.6803359985352,26,26,False
INSTANCE_020,0.75,delay30,V3,0.0,0.0,153.86210000000003,145.93859999999998,0.5,5,True,401,283.22649002075195,21,21,False
INSTANCE_024,0.25,p85,V1,9.578958333333162,0.0,185.1761,186.1436,0.8630952380952381,5,True,401,6548.259019851685,27,27,False
INSTANCE_024,0.25,p85,V2,3.275801499999716,0.0,163.9959,166.10070000000002,0.7607142857142857,8,True,401,6954.490661621094,27,27,False
INSTANCE_024,0.25,p85,V3,0.0,0.0,169.69729999999996,161.936,0.8607142857142858,4,True,401,6795.965433120728,27,27,False
INSTANCE_024,0.25,p95,V1,27.065625000000068,1.1731424999999265,185.1761,197.032,0.5630952380952381,12,True,401,6553.495645523071,26,27,False
INSTANCE_024,0.25,p95,V2,33.638313333333144,14.01746999999989,163.9959,166.10070000000002,0.7357142857142858,7,True,401,7765.450716018677,26,27,False
