date,trigger,shock,vid,nr_lat,liu_lat,nr_dist,liu_dist,rsi,moved,changed,evals,runtime_ms,otd_num,otd_den,harm
INSTANCE_037,0.5,p85,V1,0.0,0.0,128.09640000000002,128.09640000000002,1.0,0,False,401,1888.794183731079,27,27,False
INSTANCE_037,0.5,p85,V2,0.0,0.0,113.72190000000003,113.72190000000003,1.0,0,False,401,1695.4405307769775,25,25,False
INSTANCE_037,0.5,p95,V1,0.0,0.0,128.09640000000002,128.09640000000002,1.0,0,False,401,2056.142568588257,27,27,False
INSTANCE_037,0.5,p95,V2,0.0,0.0,113.72190000000003,113.8382,0.766025641025641,4,True,401,1786.5214347839355,25,25,False
INSTANCE_037,0.5,delay20,V1,8.47166666666692,0.4716666666669198,128.09640000000002,141.2154,0.7747252747252747,8,True,401,1899.214506149292,26,27,False
INSTANCE_037,0.5,delay20,V2,0.0,0.0,113.72190000000003,113.72190000000003,1.0,0,False,401,1553.032398223877,25,25,False
INSTANCE_037,0.5,delay30,V1,23.546666666667196,10.47166666666692,128.09640000000002,152.245,0.521978021978022,13,True,401,1936.9027614593504,26,27,False
INSTANCE_037,0.5,delay30,V2,0.0,0.0,113.72190000000003,113.72190000000003,1.0,0,False,401,1772.6221084594729,25,25,False
INSTANCE_037,0.75,p85,V1,0.0,0.0,128.09640000000002,128.09640000000002,1.0,0,False,401,307.9485893249512,27,27,False
INSTANCE_037,0.75,p85,V2,0.0,0.0,113.72190000000003,113.72190000000003,1.0,0,False,401,308.5212707519531,25,25,False
INSTANCE_037,0.75,p95,V1,0.0,0.0,128.09640000000002,128.09640000000002,1.0,0,False,401,331.85505867004395,27,27,False
INSTANCE_037,0.75,p95,V2,0.0,0.0,113.72190000000003,113.8382,0.4880952380952381,4,True,401,322.864294052124,25,25,False
INSTANCE_037,0.75,delay20,V1,0.0,0.0,128.09640000000002,128.09640000000002,1.0,0,False,401,341.7174816131592,27,27,False
INSTANCE_037,0.75,delay20,V2,0.0,0.0,113.72190000000003,113.72190000000003,1.0,0,False,401,324.51581954956055,25,25,False
INSTANCE_037,0.75,delay30,V1,0.0,0.0,128.09640000000002,128.09640000000002,1.0,0,False,401,291.5499210357666,27,27,False
INSTANCE_037,0.75,delay30,V2,0.0,0.0,113.72190000000003,113.72190000000003,1.0,0,False,401,310.7485771179199,25,25,False
INSTANCE_038,0.25,p85,V1,36.80995216666656,23.776041333333296,227.0637,225.29990000000004,0.869281045751634,14,True,401,5087.775230407715,22,23,False
INSTANCE_038,0.25,p85,V2,68.02577850000046,50.619850999999926,140.1117,141.15869999999998,0.6581196581196581,26,True,401,15339.879512786863,32,35,False
INSTANCE_038,0.25,p95,V1,95.49753666666676,95.18431333333284,227.0637,225.29990000000004,0.869281045751634,14,True,401,5187.68310546875,19,23,False
INSTANCE_038,0.25,p95,V2,143.99104333333207,102.91519999999925,140.1117,141.15859999999998,0.6965811965811965,26,True,401,16843.461990356445,31,35,False
INSTANCE_038,0.25,delay20,V1,37.00166666666689,21.225000000000136,227.0637,225.29990000000004,0.7810457516339869,13,True,401,4741.999626159668,21,23,False
INSTANCE_038,0.25,delay20,V2,69.96666666666704,53.99333333333425,140.1117,141.15859999999998,0.6965811965811965,26,True,401,16650.7830619812,32,35,False
INSTANCE_038,0.25,delay30,V1,57.00166666666689,44.86166666666679,227.0637,225.29990000000004,0.869281045751634,14,True,401,4627.8252601623535,20,23,False
INSTANCE_038,0.25,delay30,V2,112.61000000000048,76.39000000000067,140.1117,138.61069999999998,0.4024216524216524,26,True,401,14546.589374542236,31,35,False
INSTANCE_038,0.5,p85,V1,21.635685500000136,21.635685500000136,227.0637,227.0637,1.0,0,False,401,1821.3887214660645,21,23,False
INSTANCE_038,0.5,p85,V2,53.71493800000076,52.74398200000098,140.1117,141.24429999999998,0.7941176470588236,6,True,401,4662.436008453369,32,35,False
INSTANCE_038,0.5,p95,V1,52.646536666666975,52.646536666666975,227.0637,227.0637,1.0,0,False,401,1888.2458209991453,20,23,False
INSTANCE_038,0.5,p95,V2,100.28744666666648,92.89031583333326,140.1117,157.3983,0.3823529411764705,16,True,401,5591.268539428711,33,35,False
INSTANCE_038,0.5,delay20,V1,37.00166666666689,37.00166666666689,227.0637,227.0637,1.0,0,False,401,1853.524923324585,21,23,False
INSTANCE_038,0.5,delay20,V2,69.96666666666704,69.96666666666704,140.1117,140.1117,1.0,0,False,401,4533.955335617065,31,35,False
INSTANCE_038,0.5,delay30,V1,57.00166666666689,57.00166666666689,227.0637,227.0637,1.0,0,False,401,1843.958139419556,21,23,False
INSTANCE_038,0.5,delay30,V2,112.61000000000048,93.143333333334,140.1117,157.3983,0.3529411764705882,16,True,401,4790.799617767334,32,35,False
INSTANCE_038,0.75,p85,V1,11.357182333333412,11.357182333333412,227.0637,227.0637,1.0,0,False,401,327.0430564880371,22,23,False
INSTANCE_038,0.75,p85,V2,28.57528950000028,28.57528950000028,140.1117,140.1117,1.0,0,False,401,727.2217273712158,33,35,False
INSTANCE_038,0.75,p95,V1,22.334451666666723,22.334451666666723,227.0637,227.0637,1.0,0,False,401,318.8652992248535,22,23,False
INSTANCE_038,0.75,p95,V2,36.22195083333338,36.22195083333338,140.1117,140.1117,1.0,0,False,401,765.0103569030762,33,35,False
INSTANCE_038,0.75,delay20,V1,18.920000000000076,18.920000000000076,227.0637,227.0637,1.0,0,False,401,318.61066818237305,22,23,False
INSTANCE_038,0.75,delay20,V2,69.96666666666704,69.96666666666704,140.1117,140.1117,1.0,0,False,401,758.476734161377,31,35,False
INSTANCE_038,0.75,delay30,V1,28.920000000000076,28.920000000000076,227.0637,227.0637,1.0,0,False,401,317.44861602783203,22,23,False
INSTANCE_038,0.75,delay30,V2,112.61000000000048,112.61000000000048,140.1117,140.1117,1.0,0,False,401,781.7964553833008,30,35,False
INSTANCE_045,0.25,p85,V1,0.4833545000000185,0.0,97.7024,93.546,0.7320261437908497,9,True,401,3626.054286956787,24,24,False
INSTANCE_045,0.25,p85,V2,2.020369000000187,2.020369000000187,149.73509999999996,149.73509999999996,1.0,0,False,401,7352.950811386108,26,27,False
INSTANCE_045,0.25,p85,V3,1.2800688333334165,1.2800688333334165,139.0388,139.0388,1.0,0,False,401,3202.183723449707,23,24,False
INSTANCE_045,0.25,p95,V1,7.948842499999955,0.0,97.7024,93.7901,0.5816993464052288,13,True,401,4079.1640281677246,24,24,False
INSTANCE_045,0.25,p95,V2,20.262918333333342,11.874868333333325,149.73509999999996,190.0834,0.9428571428571428,4,True,401,7365.459442138672,26,27,False
INSTANCE_045,0.25,p95,V3,8.276340833333279,0.0,139.0388,157.24059999999997,0.6470588235294117,17,True,401,3528.1336307525635,24,24,False
INSTANCE_045,0.25,delay20,V1,12.025000000000093,0.0,97.7024,93.8239,0.6437908496732025,13,True,401,3443.1161880493164,24,24,False
INSTANCE_045,0.25,delay20,V2,6.955000000000155,6.955000000000155,149.73509999999996,149.73509999999996,1.0,0,False,401,6482.47504234314,25,27,False
INSTANCE_045,0.25,delay20,V3,13.62166666666667,0.0,139.0388,160.69289999999995,0.6176470588235294,16,True,401,3796.358346939087,24,24,False
INSTANCE_045,0.25,delay30,V1,22.02500000000009,0.0,97.7024,96.0186,0.6535947712418301,17,True,401,3547.1973419189453,24,24,False
INSTANCE_045,0.25,delay30,V2,26.955000000000155,18.650000000000205,149.73509999999996,190.8371,0.7642857142857142,11,True,401,6432.785272598267,25,27,False
